ax,ay,az,gx,gy,gz,timestamp
0.01814826568753701,-0.20828410294989316,9.671173929911081,0.016879575932263503,0.010286337171102704,0.0006653203996800286,0.37
-0.126889858503902,-0.058791502684114864,9.679224703015551,0.014911585901393336,-0.0033579351456620057,-0.001875309718677684,0.38
-0.0370858604636369,0.21449035048274903,9.873135307383325,-0.01824560974282684,0.007377090347269667,0.020616166955180856,0.39
0.09294010492371393,-0.11148927415765515,9.801308621731991,0.01860237905864311,0.0062898315169676025,-0.003510032039787936,0.4
0.08987293955705551,0.0422256056791534,9.70675004117742,0.003960235519043364,0.011693811349813866,-0.0003655432803516418,0.41000000000000003
-0.024513354183937214,0.0417880098077765,9.898963744973432,-0.015904318991901988,0.008408656279816892,-0.01238899519655868,0.42
-0.09088692313429587,0.0633712302102453,9.881504335166351,0.009828471598473346,0.009266735264549167,-0.027807302125651714,0.43
0.06627342460231324,-0.08627196500483786,10.055091117117621,-0.0029980207881856714,0.014180024273916238,-0.012882790669969644,0.44
0.06801085849762138,-0.07673145444544356,9.79059110431255,0.007458448973748398,0.0016452254476397247,-0.0008201593909073091,0.45
-0.05641172965432473,0.07300027602467139,9.608242064824726,0.00965299384344455,-0.008196314535543986,0.005200271121242194,0.46
0.07831822947404261,0.10303612589457874,10.004080269060642,-0.015697532781271777,-0.01470624261763873,-0.0044935761401337935,0.47000000000000003
0.05441819584254479,0.0935423007230517,9.772540069817456,-0.010189918815653454,-0.0011076028553941497,0.021354856592043614,0.48
-0.01191665327609374,-0.16559857877391992,9.746464890554606,-0.0047215692341662655,0.0059380635789919416,-0.004403263171164323,0.49
0.032855941177772255,-0.005876283800712505,9.893928348317365,0.0022147507005086677,-0.006243867610070385,0.006015716448592402,0.5
-0.006475631626923982,0.014121147630039006,9.652633239811093,0.009477421692667527,0.005900995911519665,0.012622104995291664,0.51
0.12626452337687805,0.09535431369516575,10.041545185223484,0.0035108470353485467,0.0022804858287853915,-0.014874618268360227,0.52
0.052485387055195676,-0.06241814477386773,9.809956117802175,-0.005033262958221266,-0.00977848240964452,0.0050765149613918835,0.53
0.12688053980804279,-0.06843364915613942,9.76196757487593,0.007650215050113612,0.011269769259706328,0.012800340400111163,0.54
-0.05744875417209945,-0.07702983585972671,9.766567785785512,0.005974421686498328,-0.008166267835767085,-0.023750285238593457,0.55
0.03602921373380246,-0.033934242459706186,9.913432356973301,-0.005497740310700303,0.00985115887494512,0.01022071536730172,0.56
-0.07655038314014301,-0.07101678594216097,9.757306778457792,0.02164651020895279,-0.02280930926070014,0.004893839417163516,0.5700000000000001
0.14990748301690654,-0.04112335642178612,9.81534219674992,0.018008030587032615,-0.02030694048707011,-0.01222362696528254,0.58
0.054278563295433895,0.07369077016025682,9.892676658061085,-0.012356759443301812,-0.004654224971357904,-0.010672989076006905,0.59
0.05890174318951468,-0.18249039039139592,9.997815383309293,-0.0026431574159290028,0.0034102739918178268,-0.007514467338536985,0.6
-0.09809576228736398,-0.055776484185708346,9.769331343727712,-0.0123099096343264,-0.025030920507040352,0.005921122223430983,0.61
0.06916840375417516,0.030400720146182565,9.777132317884567,-0.00456207427508812,0.013507972646744254,0.0032159078751038965,0.62
0.13652190541312811,0.02021846004414276,9.899448059090028,0.010744556077863607,0.015586032408628102,0.014391514045137659,0.63
-0.011419492780853087,-0.17808133901727774,9.732881649216989,0.0018997624798671737,0.013514277733731393,0.0035110252329601283,0.64
0.15191466699831163,0.07817971701916916,9.65564334444875,0.004368448039838165,-0.0014989991404835046,0.0035600758830941293,0.65
-0.07384935232966292,0.0039011009415316996,9.854548612960214,-0.008012293738532078,-8.790900041742724e-05,-0.006854958618242924,0.66
0.004064572312552282,-0.06158674471272038,9.722343248340477,-0.003295683598920178,0.016367991755789017,0.01231869692355887,0.67
0.012726895089883214,-0.16733195095730985,9.939812066213033,-0.006163887344281878,-0.004925511007493551,-0.011257338725343107,0.68
0.01783027044773921,-0.06903008240707208,9.762399451471772,-0.007135685572101429,-0.005232323346003519,-0.023069162186966502,0.6900000000000001
-0.07826065182587723,-0.05170881877638905,9.954889833200111,0.018969347957335396,0.004238775823427222,-0.005327934313593102,0.7000000000000001
-0.20304068606527395,-0.0160725320067142,9.773492388671773,-0.013761098698733024,-0.0078063531597603745,-0.012536917392749607,0.71
-0.11666011793676159,0.2242087303963826,9.69890185483467,-0.010101759774035551,-0.008407455801677698,0.015009022764479308,0.72
-0.08687236438567159,0.07853505299919267,9.894021213443377,-0.0072365407253311064,-0.012854130786395884,-0.0016780798518824481,0.73
-0.10335690935679775,-0.05979318014117255,9.960228789858395,0.004207782588194855,0.005013886238733033,-0.0032619714266767146,0.74
-0.09037005613442062,-0.019303129933729162,9.779072992902924,0.024910601911287068,0.016304594879046282,0.012556476801533796,0.75
0.03522514600952952,0.023959086191700764,10.000483755694933,0.03311786709300992,0.005296397819083991,0.002874911986045445,0.76
0.1987689756023127,-0.03780826091993355,9.783837224476736,-0.004625477867606152,0.007129628581736618,0.01386246078015117,0.77
0.08627926484677986,-0.023713269322266375,9.736558924345614,-0.00903155877461312,-0.006056601829398789,-0.0045397881131372525,0.78
0.06375962662246805,-0.23304091966615992,9.965954150713438,-0.006029127358010234,0.00905007060762211,-0.009288563344690247,0.79
0.024071914839344982,-0.08902796095724881,9.712232308966707,-3.473537156069181e-05,-0.0026541887537744014,0.00884267097800127,0.8
-0.009971699507969764,0.1011257515187079,9.983746144923725,-0.0005788901723392132,0.005822784910506073,-0.0002609797158872512,0.81
-0.1165369674556722,-0.06042278627188727,9.744012762954165,-0.00010202407778351856,-0.007663995702346706,-0.004682611119984436,0.8200000000000001
-0.16979685784331996,-0.016223097430366182,9.708075825720655,0.0010401199000515736,-0.010456168127893595,-0.0038588368344410137,0.8300000000000001
-0.06859195438779163,0.10969036112576953,9.647691997175851,0.005941322254588857,0.0016902229240390921,-0.000399264617153366,0.84
-0.006853415389907403,0.04917872706155444,9.889101080579247,-0.002920305442887607,-0.009010149026421957,-0.011069118736556869,0.85
-0.06750449750351542,0.18088577859421007,9.8743635216499,0.012719824622274589,0.01852515463365433,0.011341131461990957,0.86
0.009890565486897422,-0.04306781215260279,9.71617500381045,0.0007998111495969161,-0.008232032743459716,-0.0007855982118693265,0.87
0.0007895998558875722,0.18585087230646935,9.81261052557615,0.01145947919634028,-0.0008107016879312703,-0.009432463614207028,0.88
0.020289957207761226,-0.02362903276109582,9.84774206095677,-0.011158304512373849,-0.012815518320295333,-0.002372188333423641,0.89
0.014547665292469609,-0.06921942468586964,10.032218244165952,-0.008395357832827728,0.016594491472031347,-0.005774237829621806,0.9
-0.0050247747559762565,0.2187204823401274,9.901354581309542,-0.005197206525863378,-0.005331457148746478,0.0031740294881872724,0.91
0.05431961627571134,0.08116064007053297,9.917216059072778,0.011639768998899465,0.011207057009890331,-0.009079954516226589,0.92
0.0645373364381104,-0.06204573991261411,9.599540345651434,0.010493679840105697,0.002837781673755117,-0.0010615203332561588,0.93
0.10288743681264634,-0.15349155696616984,9.810896432103869,-5.834719998768652e-05,-0.009952864984059687,-0.006634108390549866,0.9400000000000001
0.03955783607515297,-0.014685718404462532,9.855106655468678,-0.012531840248589476,0.0017197216330040543,0.005661498800675135,0.9500000000000001
0.09043780091654834,-0.012484266740094922,9.818256452308997,0.005063128048632431,0.0019974423111111363,-0.013581541358923886,0.96
-0.15546467809715403,-0.0017390007628941694,9.653415690422493,-0.0019578330503035243,-0.0020639103705462312,-0.0035622876169953644,0.97
0.0500075439497579,-0.018580809991779242,9.479184523212782,0.0009638990402492669,0.016136929822597863,-0.0028066419243783164,0.98
0.11863111546559302,-0.03743150487585999,9.759529104130166,0.008899632026309652,8.303731788299886e-06,-0.011267520892700642,0.99
0.0595671177988997,-0.17384890717798246,9.837876485548003,0.0013306198639587321,-0.025374150466808982,-0.010790897320328811,1.0
0.03419843492198527,0.12929285568967705,9.796273693480444,0.0017616782785090355,0.013837497967228628,-0.0008635042177652943,1.01
-0.16658016661923106,0.06409432352987525,9.824652631135734,0.0013444243408332404,0.017137194204554413,0.0057736824182805235,1.02
0.002035934305244767,-0.02723773150942871,9.675904889165427,0.016355112372210323,0.005303837495578441,-0.007189336025972166,1.03
-0.036125386982980526,0.08206758496818824,10.132946706338641,0.0037624785717301906,-0.013126137879804217,0.022566297159646465,1.04
-0.01938261602805526,-0.14678044061825987,9.855086524417231,0.0029336813233409092,0.0068188960956138195,-0.02097350758018466,1.05
-0.03978381053357865,-0.12254293592615235,9.76413652708006,-0.002993006852910034,0.009717107537508471,0.00110734733750604,1.06
-0.14852629651428792,0.10081883656904,9.873079723987868,0.004813688409990406,-0.002765280290996393,-0.0027416632624209913,1.07
0.1985408651368834,-0.08671732573303821,9.868443783701736,-0.0027456389187862184,0.0019076548467951116,-0.0024650025066030212,1.08
0.08551620484170425,-0.13479102066039092,9.736275521826132,-0.0025315761286308193,0.014466614782986229,0.010262759070175513,1.09
0.20604646326074616,0.12706446590940051,9.652290945334224,-0.0006979853737192183,0.00645844877430478,-0.011428578686193621,1.1
-0.07021479673511788,0.2429258607056721,9.866280181393606,-0.007658159843201977,-0.013465368378482381,-0.002897269136352478,1.11
-0.03636276624291772,0.171332257396081,9.84701305167897,0.02659311915566557,0.012399465792466606,-0.014805629894258984,1.12
0.05546701899552523,0.06008590506896671,9.78945751033831,0.011240460482792607,-0.005390533302614995,0.02007029370637143,1.1300000000000001
0.08815872607906873,-0.06619609028487605,9.713231589629421,-0.004776053002197685,-0.004635687461467959,0.0018857470060325864,1.1400000000000001
-0.04271319227228862,-0.1204607646608648,9.693846006006577,-0.004008014173887599,-0.0022046254537328616,-0.012120556439910233,1.1500000000000001
0.07561716821310807,-0.11105892266659759,9.816893222197464,0.0016792972844186604,0.0006197159163067764,-0.009851478120434057,1.16
-0.07846583094116019,0.0006387262179686742,9.801066400040014,0.021908649362253535,0.007279158746721437,0.012185569196451718,1.17
-0.048219715461816616,0.008501062037284042,9.76402819320701,-0.00974504849712716,-0.010495899996709204,0.001465227569459564,1.18
0.014705843366636535,0.18326482793787988,9.904429429962267,-0.013419858949735642,0.0021067517889434184,-0.007139525622484963,1.19
0.10252628328806027,-0.060950912616780144,9.823892351055164,-0.015161595909478763,0.0065713731981184055,0.0017830644829717537,1.2
0.03619719128377263,0.009159333043637962,9.741420320311637,0.010765236391576026,0.004064571204826854,0.005095696651581477,1.21
0.11354765379966841,0.16273855535115406,9.861347639357815,0.005405814233492941,0.003814376068074227,0.008035267151493419,1.22
0.28270001180559645,-0.1590704387094591,9.824413199726282,0.008239731072244419,-0.004081993876433784,0.012879465732814087,1.23
-0.0538857749631973,0.018522943802904247,9.836694721410618,-0.003961612720309172,0.004388457352824027,-0.012708274611287053,1.24
0.0922455821333823,0.06674982590681526,10.01451374194041,-0.00397264448802342,-0.0017071186789396537,0.0014571175975201345,1.25
0.08791232868822868,-0.004386738504580303,9.846345113816085,-0.010869556618405345,-0.0006034997512869074,0.009226604786336537,1.26
0.009738646831722236,-0.13393443054701867,9.767110134577617,0.0005845702901259424,-0.0042649797702577945,0.008589100798236063,1.27
0.02985751212634441,0.08003483629102137,9.862953764817846,-0.013917102426411886,-0.005427454911248178,0.008377245059327272,1.28
-0.06752560576817616,-0.11849324110933711,9.601876558060448,0.014087239409715673,-0.01244852244545164,0.005128653053189512,1.29
0.20454697192180393,0.11935439777934072,9.985276102323054,0.013374925046030441,-0.007101255071688818,0.00566519097877613,1.3
-0.3443804851569141,-0.07886341932706456,9.728253896443666,0.0007236771418394419,-0.0026493814889906172,-0.007716844216959858,1.31
-0.04887258876684748,-0.14495866722158587,9.746992737481724,-0.001044361931324735,-0.01094019174130855,0.01921423604473127,1.32
-0.11170098587721755,0.036597358945246024,9.809526074983829,-0.009708112504756903,-0.0111936901188435,0.023914272793402837,1.33
-0.03809593159822533,0.01048709398941031,9.630760042401715,0.008984570343406741,-0.0029520974941672114,-0.0024337563667877326,1.34
0.04501503212719783,0.10674753361954435,9.771374668819982,-0.005526849403264105,0.0031069697214295977,0.0054002699162915245,1.35
0.0733442004074442,0.10930740147417853,9.824497790364552,0.0028047408580451527,0.00936419802194722,-0.015553729087790813,1.36
0.16151195630107718,-0.08011054300207908,9.832733378068859,0.0010609345026670054,0.01337392462122039,0.00573190711013462,1.37
-0.014718652777567785,-0.129741977438131,9.854062250124324,-0.0026598530294853102,-0.007707819630878719,-0.000839368549723359,1.3800000000000001
-0.1075976541501858,-0.0017435350056363517,9.845724266302629,0.025395236769538185,-0.009433756085646621,0.0031291802615926144,1.3900000000000001
0.026583787323903787,-0.15880565841524175,9.940125381207562,0.004267247768910321,0.005624987772699893,-0.0031665942722346567,1.4000000000000001
0.0004743136555350961,-0.0017202769981668545,9.794760235727946,0.0032206897989657812,-0.015211421012759824,0.009804109993382578,1.41
-0.12713338747328215,-0.015910114567702898,9.651709107542299,-0.0006499721772596523,0.004095919798904269,0.0045145330272173675,1.42
0.04488671963253659,0.037758478243529035,9.80138714346811,-0.007024908202575098,-0.005814732542155286,-0.0023609157403758356,1.43
-0.05601944979681183,0.012671336894052776,9.839162492480503,-0.004327940189350417,0.009819986972451069,-0.008344876720998089,1.44
0.010817701820772777,-0.19619950158768207,9.562670602959994,-0.0015187377694712914,0.008132104221801403,0.007586264310685156,1.45
-0.019526220903783954,0.09818065718131386,9.700734326438806,-0.0061559442567272775,0.007612529654579084,-0.014407013629501357,1.46
-0.212647332573763,0.11542306204114001,9.779806406170692,0.0011522704483927168,-0.01835244655814959,-0.012204720904947388,1.47
0.21975051757273062,-0.0972727323383647,9.780811984723718,0.00364363619162618,-0.003999503938934741,0.007962024121222244,1.48
0.0508667540156731,0.05256461280833141,9.903573547636697,0.01653094425301005,0.017780141156949144,-0.005151573462964504,1.49
-0.11474560669253225,-0.11644897146782174,9.566046952064859,0.007078512983183953,-0.002506269275491399,-0.0030132900315401247,1.5
0.00702249572143982,-0.11972836493834776,9.670853215619443,0.020133025588405365,0.004449602523972453,-0.013914910747163889,1.51
-0.11269102654319876,0.032046127080063797,9.728147630045802,-0.002754578818677828,0.008850240237779802,-0.011429531198302414,1.52
0.09301299946672396,-0.12360048792367213,9.914594043261879,-0.011163189518328578,-0.003541586840005464,-0.011836661700279255,1.53
0.04968317718470387,-0.10097222895352648,9.788509165252519,-0.0009159752073869816,-0.01505398589927534,-0.017172955634688875,1.54
0.21245196362913255,0.099135144313082,9.957318938327685,-0.022180015244713542,0.014159028250291724,-0.008915015792550806,1.55
-0.030030824597746076,-0.15642427985273816,9.843041448597841,0.009039219125659978,0.01603659286586611,-3.5192094179041885e-06,1.56
0.13726083125423236,-0.3183927374190336,9.825492525712328,-0.023728084158316218,-0.002461397594387959,-0.01172650655510803,1.57
0.22072662405668414,0.06534773215069382,9.751729697956806,0.01405257753679815,-0.004344856470028023,-0.0022084857031092614,1.58
0.1057680922996315,-0.04461002721910072,9.854261403125205,0.009175089441418198,-0.012924756380625518,0.00539803528675825,1.59
-0.07010056044606677,0.08205776817578225,9.800196680638875,0.012160000849710303,-0.026848711224342355,-0.0016017657183694711,1.6
-0.14108668868884733,0.06190552866072744,9.764654527413649,-0.00572765678031548,-0.011742775253923062,0.007634979701493126,1.61
-0.0018920081040689153,0.07450171998404724,9.892164218879037,-0.021031384846948012,0.019244588356521538,-0.012944158958027365,1.62
0.15123435376571898,0.006978795983314657,9.836793390986259,0.011753041007526385,0.0008730779626730216,0.004549502865535532,1.6300000000000001
-0.20112805902028752,-0.1478135842509856,9.8259800179228,0.0070102137000943926,0.010897270531926207,0.008840688906453254,1.6400000000000001
-0.028079304046330557,0.05915933680849775,9.776883133000526,0.006525080909347344,-0.0039008567666216827,0.00817820434334602,1.6500000000000001
0.15611277399837764,0.010340419614966737,9.841544151579003,-5.396022776816704e-05,-0.009422599612832866,0.011028185210801969,1.6600000000000001
0.11682160812767706,-0.052404678334871,9.964285178102479,-0.0007001635378371397,0.0012243914436891772,0.007686275763878421,1.67
0.04097698841321758,-0.1973816880379735,9.751478123421906,-0.01538592292805037,-0.01321949296681171,-0.01316405366811549,1.68
0.08730708061053233,-0.06560378254289499,9.747183770661183,-0.019646367788540498,-0.004354543530621587,-0.014571025270194927,1.69
0.1410145845329971,0.12325484555780447,9.777934395487462,-0.009439072992601893,-0.01029916493533565,0.003469950925887501,1.7
-0.017121610506872526,0.1420934674356833,9.843666923475366,-0.011105984627739025,-0.005701743204889452,-0.013068861650539363,1.71
-0.035842478653524974,0.06777485855818417,9.751683044700764,-0.0016124342715850867,-0.00023259588134031905,0.004593720230318265,1.72
-0.0019394194457086592,0.10148981064768209,9.853262326793088,0.0010718739617025254,-0.009798967717035142,-0.012125571201704013,1.73
0.14639504858080732,-0.07171785502110857,9.931849818617595,-0.002544131964006195,-0.009411370323386875,-0.017396686278397546,1.74
-0.08240453726529498,0.0896143021064542,9.822149222859782,0.0012518414968456214,0.01910697054006712,-0.00356305411353779,1.75
-0.07058548971177034,-0.06394987781416878,9.80862594090475,-0.007508288499256246,0.010562987882771355,0.005384972127922908,1.76
-0.04953319504547099,-0.05576971808951701,9.876913065457407,-0.010572772472698968,-0.02423929118153878,-0.0017070795773742558,1.77
-0.12939040813756372,-0.03593633479356582,9.800295871486082,-0.0009861076436266075,-0.00468429157189018,0.00535657999099301,1.78
0.05687701207013678,-0.04608247157871259,9.899880668288242,-0.033979705176464876,-0.0034778534364621285,0.02377249100180249,1.79
0.017460346358546146,-0.06844201563422579,9.82146890327635,0.004598851867691898,0.01072810234451579,-0.006671324203890993,1.8
0.13725707102071788,-0.03384510529768441,9.69567178458529,0.005173199340698802,0.006140632634391436,0.006255583523878521,1.81
-0.009108191647019379,-0.2770507267729176,9.813689071610188,-0.000725273296731796,0.00027444969001167466,-0.0023950279997032695,1.82
-0.09430946465311689,-0.040551129614326956,9.906459315475235,-0.002330904405686745,0.004445914977120569,-0.010072263638294936,1.83
0.15246347214447475,0.11508360717410691,9.819897302400822,-0.007332331586796298,-0.0073058425622273965,0.014852065775465956,1.84
0.004935881185330098,0.021392032423945228,9.794067536281322,-0.019835923554376033,0.0024887704270816135,0.012383489907093908,1.85
-0.02447328502847787,0.08618052081974459,9.798983617824385,-0.008496789284454147,0.009080774073097478,-0.006112145069727536,1.86
0.012417170577510937,-0.0015966126666385448,9.729009883077147,0.01745510324904177,0.0015681432363268853,0.0026008146685422475,1.87
-0.15060200946144786,-0.06888143989005592,9.812418059246138,0.0037267174530104747,0.016893349150394473,0.012341533437766197,1.8800000000000001
0.006130481814206675,0.07547842915280684,9.694160179288069,-0.00220918713061753,0.0037031565410346368,-0.019936780083387073,1.8900000000000001
-0.018294445462352333,-0.013603372700222015,9.79207627297455,-0.01706609158751556,-0.011304688460358477,-0.0020924733116522492,1.9000000000000001
0.2193601612554984,-0.022659579666069157,9.8814664444518,0.027175607500897328,0.0014951080532826248,-0.0013759488557073354,1.9100000000000001
-0.0633101911796386,-0.04597914300886546,9.807801199118494,0.0025203526763092963,0.0033028793626528967,-0.006956040343915232,1.92
-0.0817023547445331,-0.14842016997279645,9.823918439678733,0.024624953841584807,-0.0025831403817467564,0.007803978141547912,1.93
-0.09505966183293593,0.09551711057516872,9.86137625190748,-0.006199969930544689,0.0026621117543224023,0.0007169969193608908,1.94
0.09431680208582045,0.06946305744007068,9.746549908441619,0.00593137809695556,-0.014124913306101348,-0.007485910799690091,1.95
0.1736444969239489,0.03977118454555133,9.641897862856554,-0.018416377074520582,-0.004298614874719642,0.012220828811896452,1.96
0.02008985262512828,-0.1336470186315997,9.77870160129563,0.003790162892511946,0.010136403032898974,-0.02755095310058443,1.97
-0.06924832202671062,0.08048711393161656,9.866306649756739,-0.029626109319336406,-0.0018447551893853889,-0.003891583444359259,1.98
-0.02187044658457609,-0.07508354548160083,9.985169697966455,-0.0036951453119150874,0.01285884890653499,-0.0014532789822072059,1.99
0.12097382709926728,-0.05081350995963743,9.76280983829722,-0.0024888795655078825,0.006631610227701978,0.01122399547314424,2.0
-0.1434067829400945,-0.05802083108792171,9.778493216305577,0.00520692288891011,0.013389575295069317,-0.004601147598789246,2.0100000000000002
0.12702117933394694,0.05563979729008877,9.808557131645951,0.0022720191603992908,-0.010466058145763535,-0.00452315645185891,2.02
-0.02599685398794145,0.05518102866462964,9.899344639183724,0.007029677236538586,0.005813706276214303,-0.01917457446089033,2.0300000000000002
0.12742987024968794,0.01243051339927037,9.572145607119294,-0.01326880856645997,0.001030891934365204,-0.004851414912168348,2.04
0.14364296957050618,0.08323127619259545,9.8075169392235,0.008274319589290932,0.004830422799303546,0.005301841507892257,2.05
0.05652983144640892,-0.17976764810524626,9.798069730418609,-0.006851048597141464,0.006140955079160773,0.005871856251370552,2.06
-0.05478700985670686,-0.013611528183267036,9.831493178129621,-0.0009117439334772019,-0.016730151933803564,-0.017344392927629366,2.07
-0.015531277210217338,-0.03837392885317603,9.976593837617768,-0.003910367381373816,-0.009402532141336498,-0.002346874942228514,2.08
-0.06223555671367823,-0.06586742538738366,9.906564409929489,0.010130634239606352,0.006022099270321997,-0.001912442077261408,2.09
0.04378370848932951,0.02612358013886698,9.828480401437565,-0.006601286884460973,0.004581163144086535,0.007366403625628907,2.1
-0.009878940518949424,0.10685019755118341,9.917580933281185,-0.011545151732001603,0.000795635042824745,0.005100683914970535,2.11
-0.10994557247521175,-0.0170972645594795,9.816390237891591,0.010082435696756709,0.0023729276075652476,0.006602032136242646,2.12
0.019720016270083546,-0.0020661392760048677,9.75845756011315,0.002100018073239067,-0.00519495944119122,0.004561120814549175,2.13
-0.06296343545518583,0.18640555973898343,9.764597480699143,-0.029202292671906972,0.005058834365262443,0.01534468396480801,2.14
-0.06240066164713597,-0.14148851416244243,9.95867111745116,-0.010730167317807258,-0.006850072964848341,0.0005033135817573814,2.15
0.05034770432112337,0.08055576065009658,9.916505121062837,-0.0061337021242959455,0.0006632881369567007,0.009028519023173911,2.16
0.06621271308985059,0.21011686163016013,9.586864279700471,0.0011213216100044287,-9.067021201712263e-05,0.005040609205350719,2.17
0.1870308173453832,-0.017212522395559336,9.830852339931228,0.014967649816380846,-0.01295992683977252,-0.009766659095775804,2.18
-0.08102506099038886,-0.1125624517885542,9.883023041158484,-0.0008893977809014597,0.010292507724450402,0.00813491046506626,2.19
0.07194395979204138,-0.1926009199726168,9.651644257417372,0.0015894621874449194,-0.004276667937372332,-0.005845632902254612,2.2
-0.013016457707873958,0.037620569756457674,9.73881906988195,-0.008012172336711991,-0.008444459704296942,0.018684713276474373,2.21
-0.08507010607910787,-0.08920093920996833,9.911572191583522,0.0010607291103090488,0.004795692622214015,-0.004078152209303234,2.22
-0.059641313108208804,-0.21657254147388827,9.67949970061692,-0.009512927687392005,-0.0032044926269981055,0.00117861953679237,2.23
0.07296838303414653,-0.0025044711707196167,9.87760538721044,-0.0042120135451508625,0.0023333818858342105,-0.002378575526183822,2.24
-0.057202659546641256,0.1232369834156569,9.893226422838332,0.000364248351951392,0.002207925077837503,-0.017660873120936362,2.25
0.036502056745529754,0.1265461932093156,9.780517597910892,-0.016585098168291405,0.009549695894702141,-0.00044503796494758247,2.2600000000000002
-0.055187343565964275,0.02217959110806373,9.73294458795647,-0.0034483070856861885,0.004389857729752521,0.0027396689123253743,2.27
